table,key,series,model,basis,file_price,file_source,estimate,margin_pct,list_inr,dealer_inr,lead_time_days,cavities,rubber_kg,rubber_cost,moulding,metal_kg,hardware,mould_cost,mould_amort,unit_cost,note
rubber_mounts,AT-RCM-SU-60x36-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-60x36-M10,cost,,,528,50.0,800,650,21,4,0.129,54,213,0.074,35,45000,225,528,local moulding: rubber 0.129 kg + moulding + hardware 0.074 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-60x45-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-60x45-M10,cost,,,549,50.0,850,700,21,4,0.161,68,222,0.074,35,45000,225,549,local moulding: rubber 0.161 kg + moulding + hardware 0.074 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-70x35-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-70x35-M10,cost,,,556,50.0,850,700,21,4,0.17,72,224,0.093,35,45000,225,556,local moulding: rubber 0.17 kg + moulding + hardware 0.093 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-70x50-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-70x50-M10,cost,,,606,50.0,950,800,21,4,0.243,102,243,0.093,35,45000,225,606,local moulding: rubber 0.243 kg + moulding + hardware 0.093 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-70x70-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-70x70-M10,cost,,,672,50.0,1050,850,21,4,0.341,143,269,0.093,35,45000,225,672,local moulding: rubber 0.341 kg + moulding + hardware 0.093 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-80x25-M14,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-80x25-M14,cost,,,552,50.0,850,700,21,4,0.159,67,221,0.167,39,45000,225,552,local moulding: rubber 0.159 kg + moulding + hardware 0.167 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-80x30-M14,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-80x30-M14,cost,,,570,50.0,900,750,21,4,0.191,80,230,0.151,36,45000,225,570,local moulding: rubber 0.191 kg + moulding + hardware 0.151 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-80x40-M14,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-80x40-M14,cost,,,613,50.0,950,800,21,4,0.254,107,246,0.151,36,45000,225,613,local moulding: rubber 0.254 kg + moulding + hardware 0.151 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-80x70-M14,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-80x70-M14,cost,,,743,50.0,1150,950,21,4,0.445,187,296,0.151,36,45000,225,743,local moulding: rubber 0.445 kg + moulding + hardware 0.151 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-80x80-M14,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-80x80-M14,cost,,,786,50.0,1200,1000,21,4,0.509,214,312,0.151,36,45000,225,786,local moulding: rubber 0.509 kg + moulding + hardware 0.151 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-10x8-M3,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-10x8-M3,cost,,,286,50.0,450,400,21,8,0.001,0,180,0.002,35,28000,70,286,local moulding: rubber 0.001 kg + moulding + hardware 0.002 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-12x8-M3,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-12x8-M3,cost,,,286,50.0,450,400,21,8,0.001,0,180,0.003,35,28000,70,286,local moulding: rubber 0.001 kg + moulding + hardware 0.003 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-12.5x10-M5,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-12.5x10-M5,cost,,,286,50.0,450,400,21,8,0.002,1,180,0.006,35,28000,70,286,local moulding: rubber 0.002 kg + moulding + hardware 0.006 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-12.5x15-M5,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-12.5x15-M5,cost,,,287,50.0,450,400,21,8,0.002,1,181,0.006,35,28000,70,287,local moulding: rubber 0.002 kg + moulding + hardware 0.006 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-12.5x20-M5,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-12.5x20-M5,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.006,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.006 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-16x10-M4,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-16x10-M4,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.007,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.007 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-16x15-M4,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-16x15-M4,cost,,,288,50.0,450,400,21,8,0.004,2,181,0.007,35,28000,70,288,local moulding: rubber 0.004 kg + moulding + hardware 0.007 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-16x10-M5,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-16x10-M5,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.009,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.009 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-16x15-M5,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-16x15-M5,cost,,,288,50.0,450,400,21,8,0.004,2,181,0.009,35,28000,70,288,local moulding: rubber 0.004 kg + moulding + hardware 0.009 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-16x20-M5,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-16x20-M5,cost,,,288,50.0,450,400,21,8,0.005,2,181,0.009,35,28000,70,288,local moulding: rubber 0.005 kg + moulding + hardware 0.009 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-16x25-M5,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-16x25-M5,cost,,,289,50.0,450,400,21,8,0.006,3,182,0.009,35,28000,70,289,local moulding: rubber 0.006 kg + moulding + hardware 0.009 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-20x8.5-M6,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-20x8.5-M6,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.016,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-20x15-M6,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-20x15-M6,cost,,,289,50.0,450,400,21,8,0.006,3,182,0.016,35,28000,70,289,local moulding: rubber 0.006 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-20x20-M6,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-20x20-M6,cost,,,290,50.0,450,400,21,8,0.008,3,182,0.016,35,28000,70,290,local moulding: rubber 0.008 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-20x25-M6,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-20x25-M6,cost,,,292,50.0,450,400,21,8,0.01,4,183,0.016,35,28000,70,292,local moulding: rubber 0.01 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-20x30-M6,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-20x30-M6,cost,,,293,50.0,450,400,21,8,0.012,5,183,0.016,35,28000,70,293,local moulding: rubber 0.012 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-25.5x10-M6,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-25.5x10-M6,cost,,,289,50.0,450,400,21,8,0.006,3,182,0.021,35,28000,70,289,local moulding: rubber 0.006 kg + moulding + hardware 0.021 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-25.5x15-M6,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-25.5x15-M6,cost,,,292,50.0,450,400,21,8,0.01,4,183,0.021,35,28000,70,292,local moulding: rubber 0.01 kg + moulding + hardware 0.021 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-25.5x20-M6,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-25.5x20-M6,cost,,,294,50.0,450,400,21,8,0.013,5,183,0.021,35,28000,70,294,local moulding: rubber 0.013 kg + moulding + hardware 0.021 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-25.5x30-M6,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-25.5x30-M6,cost,,,298,50.0,450,400,21,8,0.019,8,185,0.021,35,28000,70,298,local moulding: rubber 0.019 kg + moulding + hardware 0.021 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-25.5x10-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-25.5x10-M8,cost,,,289,50.0,450,400,21,8,0.006,3,182,0.032,35,28000,70,289,local moulding: rubber 0.006 kg + moulding + hardware 0.032 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-25.5x15-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-25.5x15-M8,cost,,,292,50.0,450,400,21,8,0.01,4,183,0.032,35,28000,70,292,local moulding: rubber 0.01 kg + moulding + hardware 0.032 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-25.5x22-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-25.5x22-M8,cost,,,295,50.0,450,400,21,8,0.014,6,184,0.032,35,28000,70,295,local moulding: rubber 0.014 kg + moulding + hardware 0.032 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-25.5x25-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-25.5x25-M8,cost,,,296,50.0,450,400,21,8,0.016,7,184,0.032,35,28000,70,296,local moulding: rubber 0.016 kg + moulding + hardware 0.032 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-25.5x30-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-25.5x30-M8,cost,,,298,50.0,450,400,21,8,0.019,8,185,0.032,35,28000,70,298,local moulding: rubber 0.019 kg + moulding + hardware 0.032 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-25.5x40-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-25.5x40-M8,cost,,,303,50.0,500,400,21,8,0.026,11,187,0.032,35,28000,70,303,local moulding: rubber 0.026 kg + moulding + hardware 0.032 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-30x15-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-30x15-M8,cost,,,294,50.0,450,400,21,8,0.013,6,183,0.041,35,28000,70,294,local moulding: rubber 0.013 kg + moulding + hardware 0.041 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-30x22-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-30x22-M8,cost,,,298,50.0,450,400,21,8,0.02,8,185,0.041,35,28000,70,298,local moulding: rubber 0.02 kg + moulding + hardware 0.041 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-30x30-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-30x30-M8,cost,,,303,50.0,500,400,21,8,0.027,11,187,0.041,35,28000,70,303,local moulding: rubber 0.027 kg + moulding + hardware 0.041 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-30x40-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-30x40-M8,cost,,,309,50.0,500,400,21,8,0.036,15,189,0.041,35,28000,70,309,local moulding: rubber 0.036 kg + moulding + hardware 0.041 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-40x30-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-40x30-M8,cost,,,317,50.0,500,400,21,8,0.048,20,192,0.067,35,28000,70,317,local moulding: rubber 0.048 kg + moulding + hardware 0.067 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-40x40-M8,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-40x40-M8,cost,,,328,50.0,500,400,21,8,0.064,27,197,0.067,35,28000,70,328,local moulding: rubber 0.064 kg + moulding + hardware 0.067 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-40x20-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-40x20-M10,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.087,35,28000,70,307,local moulding: rubber 0.032 kg + moulding + hardware 0.087 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-40x28-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-40x28-M10,cost,,,315,50.0,500,400,21,8,0.045,19,192,0.087,35,28000,70,315,local moulding: rubber 0.045 kg + moulding + hardware 0.087 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-40x35-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-40x35-M10,cost,,,323,50.0,500,400,21,8,0.056,23,194,0.087,35,28000,70,323,local moulding: rubber 0.056 kg + moulding + hardware 0.087 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-40x40-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-40x40-M10,cost,,,328,50.0,500,400,21,8,0.064,27,197,0.087,35,28000,70,328,local moulding: rubber 0.064 kg + moulding + hardware 0.087 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-40x45-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-40x45-M10,cost,,,334,50.0,550,450,21,8,0.072,30,199,0.087,35,28000,70,334,local moulding: rubber 0.072 kg + moulding + hardware 0.087 kg + mould 28000/50
rubber_mounts,AT-RCM-SS-50x25-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-50x25-M10,cost,,,482,50.0,750,600,21,4,0.062,26,196,0.114,35,45000,225,482,local moulding: rubber 0.062 kg + moulding + hardware 0.114 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-50x35-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-50x35-M10,cost,,,499,50.0,750,600,21,4,0.087,37,203,0.114,35,45000,225,499,local moulding: rubber 0.087 kg + moulding + hardware 0.114 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-50x45-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-50x45-M10,cost,,,516,50.0,800,650,21,4,0.112,47,209,0.114,35,45000,225,516,local moulding: rubber 0.112 kg + moulding + hardware 0.114 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-50x45-M10-G15,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-50x45-M10-G15,cost,,,516,50.0,800,650,21,4,0.112,47,209,0.098,35,45000,225,516,local moulding: rubber 0.112 kg + moulding + hardware 0.098 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-60x25-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-60x25-M10,cost,,,501,50.0,800,650,21,4,0.089,38,203,0.147,35,45000,225,501,local moulding: rubber 0.089 kg + moulding + hardware 0.147 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-60x36-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-60x36-M10,cost,,,528,50.0,800,650,21,4,0.129,54,213,0.147,35,45000,225,528,local moulding: rubber 0.129 kg + moulding + hardware 0.147 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-60x45-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-60x45-M10,cost,,,549,50.0,850,700,21,4,0.161,68,222,0.147,35,45000,225,549,local moulding: rubber 0.161 kg + moulding + hardware 0.147 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-70x35-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-70x35-M10,cost,,,565,50.0,850,700,21,4,0.17,72,224,0.187,44,45000,225,565,local moulding: rubber 0.17 kg + moulding + hardware 0.187 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-70x50-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-70x50-M10,cost,,,614,50.0,950,800,21,4,0.243,102,243,0.187,44,45000,225,614,local moulding: rubber 0.243 kg + moulding + hardware 0.187 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-70x70-M10,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-70x70-M10,cost,,,681,50.0,1050,850,21,4,0.341,143,269,0.187,44,45000,225,681,local moulding: rubber 0.341 kg + moulding + hardware 0.187 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-80x40-M12,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-80x40-M12,cost,,,638,50.0,1000,800,21,4,0.254,107,246,0.257,60,45000,225,638,local moulding: rubber 0.254 kg + moulding + hardware 0.257 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-80x30-M14,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-80x30-M14,cost,,,613,50.0,950,800,21,4,0.191,80,230,0.334,78,45000,225,613,local moulding: rubber 0.191 kg + moulding + hardware 0.334 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-80x30-M14-G35,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-80x30-M14-G35,cost,,,606,50.0,950,800,21,4,0.191,80,230,0.302,71,45000,225,606,local moulding: rubber 0.191 kg + moulding + hardware 0.302 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-80x40-M14,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-80x40-M14,cost,,,649,50.0,1000,800,21,4,0.254,107,246,0.302,71,45000,225,649,local moulding: rubber 0.254 kg + moulding + hardware 0.302 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-80x70-M14,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-80x70-M14,cost,,,779,50.0,1200,1000,21,4,0.445,187,296,0.302,71,45000,225,779,local moulding: rubber 0.445 kg + moulding + hardware 0.302 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-80x80-M14,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-80x80-M14,cost,,,822,50.0,1250,1000,21,4,0.509,214,312,0.302,71,45000,225,822,local moulding: rubber 0.509 kg + moulding + hardware 0.302 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-100x40-M16,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-100x40-M16,cost,,,792,50.0,1200,1000,21,4,0.397,167,283,0.495,116,45000,225,792,local moulding: rubber 0.397 kg + moulding + hardware 0.495 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-100x55-M16,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-100x55-M16,cost,,,893,50.0,1350,1100,21,4,0.546,230,322,0.495,116,45000,225,893,local moulding: rubber 0.546 kg + moulding + hardware 0.495 kg + mould 45000/50
rubber_mounts,AT-RCM-SS-100x80-M16,"AT-RCM-SS cylindrical mount, studs both ends",AT-RCM-SS-100x80-M16,cost,,,1062,50.0,1600,1300,21,4,0.795,334,387,0.495,116,45000,225,1062,local moulding: rubber 0.795 kg + moulding + hardware 0.495 kg + mould 45000/50
rubber_mounts,AT-RCM-SF-16x10-M4,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-16x10-M4,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.006,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.006 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-16x15-M4,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-16x15-M4,cost,,,288,50.0,450,400,21,8,0.004,2,181,0.006,35,28000,70,288,local moulding: rubber 0.004 kg + moulding + hardware 0.006 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-16x10-M5,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-16x10-M5,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.007,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.007 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-16x15-M5,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-16x15-M5,cost,,,288,50.0,450,400,21,8,0.004,2,181,0.007,35,28000,70,288,local moulding: rubber 0.004 kg + moulding + hardware 0.007 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-16x20-M5,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-16x20-M5,cost,,,288,50.0,450,400,21,8,0.005,2,181,0.007,35,28000,70,288,local moulding: rubber 0.005 kg + moulding + hardware 0.007 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-16x25-M5,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-16x25-M5,cost,,,289,50.0,450,400,21,8,0.006,3,182,0.007,35,28000,70,289,local moulding: rubber 0.006 kg + moulding + hardware 0.007 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-20x15-M6,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-20x15-M6,cost,,,289,50.0,450,400,21,8,0.006,3,182,0.013,35,28000,70,289,local moulding: rubber 0.006 kg + moulding + hardware 0.013 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-20x20-M6,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-20x20-M6,cost,,,290,50.0,450,400,21,8,0.008,3,182,0.013,35,28000,70,290,local moulding: rubber 0.008 kg + moulding + hardware 0.013 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-20x25-M6,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-20x25-M6,cost,,,292,50.0,450,400,21,8,0.01,4,183,0.013,35,28000,70,292,local moulding: rubber 0.01 kg + moulding + hardware 0.013 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-20x30-M6,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-20x30-M6,cost,,,293,50.0,450,400,21,8,0.012,5,183,0.013,35,28000,70,293,local moulding: rubber 0.012 kg + moulding + hardware 0.013 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-25.5x15-M6,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-25.5x15-M6,cost,,,292,50.0,450,400,21,8,0.01,4,183,0.018,35,28000,70,292,local moulding: rubber 0.01 kg + moulding + hardware 0.018 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-25.5x20-M6,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-25.5x20-M6,cost,,,294,50.0,450,400,21,8,0.013,5,183,0.018,35,28000,70,294,local moulding: rubber 0.013 kg + moulding + hardware 0.018 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-25.5x30-M6,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-25.5x30-M6,cost,,,298,50.0,450,400,21,8,0.019,8,185,0.018,35,28000,70,298,local moulding: rubber 0.019 kg + moulding + hardware 0.018 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-25.5x22-M8,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-25.5x22-M8,cost,,,295,50.0,450,400,21,8,0.014,6,184,0.026,35,28000,70,295,local moulding: rubber 0.014 kg + moulding + hardware 0.026 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-25.5x25-M8,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-25.5x25-M8,cost,,,296,50.0,450,400,21,8,0.016,7,184,0.026,35,28000,70,296,local moulding: rubber 0.016 kg + moulding + hardware 0.026 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-25.5x30-M8,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-25.5x30-M8,cost,,,298,50.0,450,400,21,8,0.019,8,185,0.026,35,28000,70,298,local moulding: rubber 0.019 kg + moulding + hardware 0.026 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-25.5x40-M8,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-25.5x40-M8,cost,,,303,50.0,500,400,21,8,0.026,11,187,0.026,35,28000,70,303,local moulding: rubber 0.026 kg + moulding + hardware 0.026 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-30x15-M8,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-30x15-M8,cost,,,294,50.0,450,400,21,8,0.013,6,183,0.033,35,28000,70,294,local moulding: rubber 0.013 kg + moulding + hardware 0.033 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-30x22-M8,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-30x22-M8,cost,,,298,50.0,450,400,21,8,0.02,8,185,0.033,35,28000,70,298,local moulding: rubber 0.02 kg + moulding + hardware 0.033 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-30x30-M8,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-30x30-M8,cost,,,303,50.0,500,400,21,8,0.027,11,187,0.033,35,28000,70,303,local moulding: rubber 0.027 kg + moulding + hardware 0.033 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-30x40-M8,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-30x40-M8,cost,,,309,50.0,500,400,21,8,0.036,15,189,0.033,35,28000,70,309,local moulding: rubber 0.036 kg + moulding + hardware 0.033 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-40x30-M8,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-40x30-M8,cost,,,317,50.0,500,400,21,8,0.048,20,192,0.062,35,28000,70,317,local moulding: rubber 0.048 kg + moulding + hardware 0.062 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-40x40-M8,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-40x40-M8,cost,,,328,50.0,500,400,21,8,0.064,27,197,0.062,35,28000,70,328,local moulding: rubber 0.064 kg + moulding + hardware 0.062 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-40x20-M10,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-40x20-M10,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.077,35,28000,70,307,local moulding: rubber 0.032 kg + moulding + hardware 0.077 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-40x28-M10,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-40x28-M10,cost,,,315,50.0,500,400,21,8,0.045,19,192,0.077,35,28000,70,315,local moulding: rubber 0.045 kg + moulding + hardware 0.077 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-40x35-M10,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-40x35-M10,cost,,,323,50.0,500,400,21,8,0.056,23,194,0.077,35,28000,70,323,local moulding: rubber 0.056 kg + moulding + hardware 0.077 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-40x40-M10,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-40x40-M10,cost,,,328,50.0,500,400,21,8,0.064,27,197,0.077,35,28000,70,328,local moulding: rubber 0.064 kg + moulding + hardware 0.077 kg + mould 28000/50
rubber_mounts,AT-RCM-SF-40x45-M10,"AT-RCM-SF cylindrical mount, stud + tapped hole",AT-RCM-SF-40x45-M10,cost,,,334,50.0,550,450,21,8,0.072,30,199,0.077,35,28000,70,334,local moulding: rubber 0.072 kg + moulding + hardware 0.077 kg + mould 28000/50
