source,family,model,stroke_mm,energy_per_cycle_nm,energy_per_hour_nm,eff_mass_min_kg,eff_mass_max_kg,max_force_n,thread,body_dia_mm,length_mm,weight_kg,damping_type,temp_min_c,temp_max_c,notes
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X8-2,203,22600,3600000,11600,34800,,,,641,33.4,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -2; E4 with air/oil tank 4520000 Nm/h; return force 280-740 N; return time 0.8 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X8-3,203,22600,3600000,29000,87000,,,,641,33.4,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 4520000 Nm/h; return force 280-740 N; return time 0.8 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X8-4,203,22600,3600000,72500,217000,,,,641,33.4,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -4; E4 with air/oil tank 4520000 Nm/h; return force 280-740 N; return time 0.8 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X12-1,305,33900,5400000,6950,20900,,,,890,40.6,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -1; E4 with air/oil tank 6780000 Nm/h; return force 270-730 N; return time 1.2 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X12-2,305,33900,5400000,17400,52200,,,,890,40.6,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -2; E4 with air/oil tank 6780000 Nm/h; return force 270-730 N; return time 1.2 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X12-3,305,33900,5400000,43500,130450,,,,890,40.6,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 6780000 Nm/h; return force 270-730 N; return time 1.2 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X12-4,305,33900,5400000,108700,326000,,,,890,40.6,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -4; E4 with air/oil tank 6780000 Nm/h; return force 270-730 N; return time 1.2 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.105,CA2-CA4 heavy duty self-compensating,CA4X6-3,152,47500,3000000,3500,8600,,,,716,60.0,self-compensating,-12,66,"heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 5100000 Nm/h; E4 with oil recirculation 6600000 Nm/h; return force 480-1,000 N; return time 1.8; impact velocity 0.3-5 m/s; length = A max; bore 4 inch"
ACE Main Catalog 2018 metric p.105,CA2-CA4 heavy duty self-compensating,CA4X6-5,152,47500,3000000,8600,18600,,,,716,60.0,self-compensating,-12,66,"heavy duty self-compensating; eff. weight code -5; E4 with air/oil tank 5100000 Nm/h; E4 with oil recirculation 6600000 Nm/h; return force 480-1,000 N; return time 1.8; impact velocity 0.3-5 m/s; length = A max; bore 4 inch"
ACE Main Catalog 2018 metric p.105,CA2-CA4 heavy duty self-compensating,CA4X6-7,152,47500,3000000,18600,42700,,,,716,60.0,self-compensating,-12,66,"heavy duty self-compensating; eff. weight code -7; E4 with air/oil tank 5100000 Nm/h; E4 with oil recirculation 6600000 Nm/h; return force 480-1,000 N; return time 1.8; impact velocity 0.3-5 m/s; length = A max; bore 4 inch"
ACE Main Catalog 2018 metric p.105,CA2-CA4 heavy duty self-compensating,CA4X8-3,203,63300,3400000,5000,11400,,,,818,68.0,self-compensating,-12,66,"heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 5600000 Nm/h; E4 with oil recirculation 7300000 Nm/h; return force 310-1,000 N; return time 2.3; impact velocity 0.3-5 m/s; length = A max; bore 4 inch"
ACE Main Catalog 2018 metric p.105,CA2-CA4 heavy duty self-compensating,CA4X8-5,203,63300,3400000,11400,25000,,,,818,68.0,self-compensating,-12,66,"heavy duty self-compensating; eff. weight code -5; E4 with air/oil tank 5600000 Nm/h; E4 with oil recirculation 7300000 Nm/h; return force 310-1,000 N; return time 2.3; impact velocity 0.3-5 m/s; length = A max; bore 4 inch"
ACE Main Catalog 2018 metric p.105,CA2-CA4 heavy duty self-compensating,CA4X8-7,203,63300,3400000,25000,57000,,,,818,68.0,self-compensating,-12,66,"heavy duty self-compensating; eff. weight code -7; E4 with air/oil tank 5600000 Nm/h; E4 with oil recirculation 7300000 Nm/h; return force 310-1,000 N; return time 2.3; impact velocity 0.3-5 m/s; length = A max; bore 4 inch"
ACE Main Catalog 2018 metric p.105,CA2-CA4 heavy duty self-compensating,CA4X16-3,406,126500,5600000,10000,23000,,,,1300,146.0,self-compensating,-12,66,"heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 9600000 Nm/h; E4 with oil recirculation 12400000 Nm/h; return force 310-1,000 N; return time on request; impact velocity 0.3-5 m/s; length = A max; bore 4 inch"
ACE Main Catalog 2018 metric p.105,CA2-CA4 heavy duty self-compensating,CA4X16-5,406,126500,5600000,23000,50000,,,,1300,146.0,self-compensating,-12,66,"heavy duty self-compensating; eff. weight code -5; E4 with air/oil tank 9600000 Nm/h; E4 with oil recirculation 12400000 Nm/h; return force 310-1,000 N; return time on request; impact velocity 0.3-5 m/s; length = A max; bore 4 inch"
ACE Main Catalog 2018 metric p.105,CA2-CA4 heavy duty self-compensating,CA4X16-7,406,126500,5600000,50000,115000,,,,1300,146.0,self-compensating,-12,66,"heavy duty self-compensating; eff. weight code -7; E4 with air/oil tank 9600000 Nm/h; E4 with oil recirculation 12400000 Nm/h; return force 310-1,000 N; return time on request; impact velocity 0.3-5 m/s; length = A max; bore 4 inch"
ACE Main Catalog 2018 metric p.106-107,A1 1/2-A3 heavy industrial adjustable,A11/2X2,50,2350,362000,195,32000,,,,328.6,7.6,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 452000 Nm/h; return force 160-210 N; return time 0.10 s; side load 5 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.106-107,A1 1/2-A3 heavy industrial adjustable,A11/2X31/2,89,4150,633000,218,36000,,,,405.6,8.9,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 791000 Nm/h; return force 110-210 N; return time 0.25 s; side load 4 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.106-107,A1 1/2-A3 heavy industrial adjustable,A11/2X5,127,5900,904000,227,41000,,,,481.8,9.4,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 1130000 Nm/h; return force 90-230 N; return time 0.40 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.106-107,A1 1/2-A3 heavy industrial adjustable,A11/2X61/2,165,7700,1180000,308,45000,,,,577,12.0,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 1469000 Nm/h; return force 90-430 N; return time 0.40 s; side load 2 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.108,A1 1/2-A3 heavy industrial adjustable,A2X2,50,3600,1100000,250,77000,,,,313,14.3,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 1350000 Nm/h; return force 210-285 N; return time 0.25 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.108,A1 1/2-A3 heavy industrial adjustable,A2X4,102,9000,1350000,250,82000,,,,414,16.7,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 1700000 Nm/h; return force 150-285 N; return time 0.50 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.108,A1 1/2-A3 heavy industrial adjustable,A2X6,152,13500,1600000,260,86000,,,,516,19.3,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 2000000 Nm/h; return force 150-400 N; return time 0.60 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.108,A1 1/2-A3 heavy industrial adjustable,A2X8,203,19200,1900000,260,90000,,,,643,22.3,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 2400000 Nm/h; return force 230-650 N; return time 0.70 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.108,A1 1/2-A3 heavy industrial adjustable,A2X10,254,23700,2200000,320,113000,,,,745,26.2,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 2700000 Nm/h; return force 160-460 N; return time 0.80 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.109,A1 1/2-A3 heavy industrial adjustable,A3X5,127,15800,2260000,480,154000,,,,490.5,32.7,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 2800000 Nm/h; return force 270-710 N; return time 0.6 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.109,A1 1/2-A3 heavy industrial adjustable,A3X8,203,28200,3600000,540,181500,,,,641,38.5,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 4520000 Nm/h; return force 280-740 N; return time 0.8 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.109,A1 1/2-A3 heavy industrial adjustable,A3X12,305,44000,5400000,610,204000,,,,890,48.0,adjustable,-12,66,heavy industrial adjustable; E4 with air/oil tank 6780000 Nm/h; return force 270-730 N; return time 1.2 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max (L max for A1 1/2)
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA12-5,5,2.0,,,,,M3,12,11,0.001,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2.0 Nm; E3 emergency stop 3 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M3; impact velocity max 5 m/s; d1 (outer dia) 12, d2 11, d3 15 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA17-7,7,6.0,,,,,M4,17,16,0.006,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 6.0 Nm; E3 emergency stop 9 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M4; impact velocity max 5 m/s; d1 (outer dia) 17, d2 15, d3 22 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA21-9,9,10.0,,,,,M5,21,18,0.017,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 10.0 Nm; E3 emergency stop 16 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M5; impact velocity max 5 m/s; d1 (outer dia) 21, d2 18, d3 26 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA22-10,10,11.5,,,,,M6,22,19,0.008,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 11.5 Nm; E3 emergency stop 21 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M6; impact velocity max 5 m/s; d1 (outer dia) 22, d2 19, d3 27 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA28-12,12,29.0,,,,,M6,28,26,0.016,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 29.0 Nm; E3 emergency stop 46 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M6; impact velocity max 5 m/s; d1 (outer dia) 28, d2 25, d3 36 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA34-14,14,48.0,,,,,M6,34,30,0.024,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 48.0 Nm; E3 emergency stop 87 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M6; impact velocity max 5 m/s; d1 (outer dia) 34, d2 30, d3 43 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA37-16,16,65.0,,,,,M6,37,33,0.030,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 65.0 Nm; E3 emergency stop 112 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M6; impact velocity max 5 m/s; d1 (outer dia) 37, d2 33, d3 48 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA40-16,16,82.0,,,,,M8,40,35,0.040,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 82.0 Nm; E3 emergency stop 130 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M8; impact velocity max 5 m/s; d1 (outer dia) 40, d2 34, d3 50 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA43-18,18,112.0,,,,,M8,43,38,0.051,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 112.0 Nm; E3 emergency stop 165 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M8; impact velocity max 5 m/s; d1 (outer dia) 43, d2 38, d3 55 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA47-20,20,140.0,,,,,M12,47,41,0.070,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 140.0 Nm; E3 emergency stop 173 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 47, d2 41, d3 60 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA50-22,22,170.0,,,,,M12,50,45,0.085,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 170.0 Nm; E3 emergency stop 223 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 50, d2 44, d3 64 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA54-22,22,201.0,,,,,M12,54,47,0.100,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 201.0 Nm; E3 emergency stop 334 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 54, d2 47, d3 68 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA57-24,24,242.0,,,,,M12,57,51,0.116,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 242.0 Nm; E3 emergency stop 302 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 57, d2 50, d3 73 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA62-25,25,304.0,,,,,M12,62,54,0.132,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 304.0 Nm; E3 emergency stop 361 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 62, d2 53, d3 78 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA65-27,27,374.0,,,,,M12,65,58,0.153,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 374.0 Nm; E3 emergency stop 468 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 65, d2 57, d3 82 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA70-29,29,421.0,,,,,M12,70,61,0.174,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 421.0 Nm; E3 emergency stop 524 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 70, d2 60, d3 86 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA72-31,31,482.0,,,,,M16,72,65,0.257,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 482.0 Nm; E3 emergency stop 559 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 72, d2 63, d3 91 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA80-32,32,570.0,,,,,M16,80,69,0.311,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 570.0 Nm; E3 emergency stop 831 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 80, d2 69, d3 100 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA82-35,35,683.0,,,,,M16,82,74,0.350,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 683.0 Nm; E3 emergency stop 921 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 82, d2 72, d3 105 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA85-36,36,797.0,,,,,M16,85,76,0.391,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 797.0 Nm; E3 emergency stop 1043 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 85, d2 75, d3 110 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA90-38,38,934.0,,,,,M16,90,80,0.414,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 934.0 Nm; E3 emergency stop 1249 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 90, d2 78, d3 114 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA98-40,40,1147.0,,,,,M16,98,86,0.513,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1147.0 Nm; E3 emergency stop 1555 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 98, d2 85, d3 123 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.116-117,TUBUS TA axial,TA116-48,48,2014.0,,,,,M16,116,101,0.803,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2014.0 Nm; E3 emergency stop 2951 Nm; stroke = max stroke; energy absorption 58-73 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 116, d2 98, d3 146 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS14-7,7,2.0,,,,,M4,14,15,0.007,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2.0 Nm; E3 emergency stop 3 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M4; impact velocity max 5 m/s; d1 (outer dia) 14, d2 13, d3 19 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS18-9,9,4.0,,,,,M5,18,18,0.008,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 4.0 Nm; E3 emergency stop 6 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M5; impact velocity max 5 m/s; d1 (outer dia) 18, d2 16, d3 24 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS20-10,10,6.0,,,,,M6,20,21,0.008,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 6.0 Nm; E3 emergency stop 7 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M6; impact velocity max 5 m/s; d1 (outer dia) 20, d2 19, d3 27 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS26-15,15,11.5,,,,,M6,26,28,0.015,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 11.5 Nm; E3 emergency stop 15 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M6; impact velocity max 5 m/s; d1 (outer dia) 26, d2 25, d3 37 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS32-16,16,23.0,,,,,M6,32,32,0.021,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 23.0 Nm; E3 emergency stop 26 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M6; impact velocity max 5 m/s; d1 (outer dia) 32, d2 30, d3 44 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS35-19,19,30.0,,,,,M6,35,36,0.028,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 30.0 Nm; E3 emergency stop 36 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M6; impact velocity max 5 m/s; d1 (outer dia) 35, d2 33, d3 48 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS40-19,19,34.0,,,,,M6,40,38,0.031,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 34.0 Nm; E3 emergency stop 42 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M6; impact velocity max 5 m/s; d1 (outer dia) 40, d2 34, d3 51 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS41-21,21,48.0,,,,,M12,41,41,0.060,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 48.0 Nm; E3 emergency stop 63 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 41, d2 38, d3 55 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS44-23,23,63.0,,,,,M12,44,45,0.070,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 63.0 Nm; E3 emergency stop 72 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 44, d2 40, d3 60 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS48-25,25,81.0,,,,,M12,48,49,0.080,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 81.0 Nm; E3 emergency stop 91 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 48, d2 44, d3 64 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS51-27,27,92.0,,,,,M12,51,52,0.095,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 92.0 Nm; E3 emergency stop 114 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 51, d2 47, d3 69 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS54-29,29,122.0,,,,,M12,54,55,0.105,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 122.0 Nm; E3 emergency stop 158 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 54, d2 50, d3 73 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS58-30,30,149.0,,,,,M12,58,59,0.121,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 149.0 Nm; E3 emergency stop 154 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M12; impact velocity max 5 m/s; d1 (outer dia) 58, d2 53, d3 78 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS61-32,32,163.0,,,,,M16,61,62,0.203,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 163.0 Nm; E3 emergency stop 169 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 61, d2 56, d3 83 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS64-34,34,208.0,,,,,M16,64,66,0.232,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 208.0 Nm; E3 emergency stop 254 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 64, d2 60, d3 87 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS68-36,36,227.0,,,,,M16,68,69,0.248,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 227.0 Nm; E3 emergency stop 272 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 68, d2 63, d3 92 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS75-39,39,291.0,,,,,M16,75,75,0.301,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 291.0 Nm; E3 emergency stop 408 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 75, d2 69, d3 101 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS78-40,40,352.0,,,,,M16,78,79,0.332,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 352.0 Nm; E3 emergency stop 459 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 78, d2 72, d3 105 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS82-44,44,419.0,,,,,M16,82,84,0.346,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 419.0 Nm; E3 emergency stop 620 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 82, d2 75, d3 110 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS84-43,43,475.0,,,,,M16,84,85,0.402,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 475.0 Nm; E3 emergency stop 635 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 84, d2 78, d3 115 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS90-47,47,580.0,,,,,M16,90,92,0.583,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 580.0 Nm; E3 emergency stop 778 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 90, d2 84, d3 124 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.118-119,TUBUS TS axial soft,TS107-56,56,902.0,,,,,M16,107,110,0.733,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 902.0 Nm; E3 emergency stop 966 Nm; stroke = max stroke; energy absorption 35-64 %; mounting screw M16; impact velocity max 5 m/s; d1 (outer dia) 107, d2 100, d3 147 mm; length = A (free height)"
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR29-17,17,1.2,,,,,M5,29,13,0.007,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1.2 Nm; E3 emergency stop 1.8 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M5; impact velocity max 5 m/s; A 25, B 13, C 29, D 38 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR37-22,22,2.3,,,,,M5,37,19,0.013,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2.3 Nm; E3 emergency stop 5.4 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M5; impact velocity max 5 m/s; A 32, B 19, C 37, D 50 mm; body_dia = C (ring OD), length = B (axial width) - see README"
